Sample_ID_phyloseq,tax_id,count_16s,species,genus,family,order,class,phylum,superkingdom,Latitude,Longitude,Morphology_species,Sex,Age,Weight_g,Location_type,Date,conc_16s__PCR,Gene,Sample_ID,barcode_16s,is_control,sample_or_control
R52__barcode56,15397,10.275566355807554,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,28,Bush,26.03.2023,30,16s,R52,barcode56,FALSE,sample
R54__barcode58,15397,130.10150157936502,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.577597,18.191299,Vole,male,adult,79,Bush,26.03.2023,24,16s,R54,barcode58,FALSE,sample
R39__barcode43,15397,8261.740970402412,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,59,Chickens,24.03.2023,5,16s,R39,barcode43,FALSE,sample
R11__barcode15,15397,50.49685161,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.615088,18.192674,Thallomys_paedulcus,male,adult,89,House_outdoors,23.03.2023,15,16s,R11,barcode15,FALSE,sample
R36__barcode40,15397,558.4486464,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,52,Bush,24.03.2023,11,16s,R36,barcode40,FALSE,sample
R25__barcode29,15397,946.4475873727588,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21,16s,R25,barcode29,FALSE,sample
R09__barcode13,15397,22.75821023913408,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72,16s,R09,barcode13,FALSE,sample
R01__barcode01,15397,81.57759956362847,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92,16s,R01,barcode01,FALSE,sample
R18__barcode22,15397,31.84280957039778,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.615737,18.192335,Mastomy_coucha,male,adult,34,House_outdoors,23.03.2023,11.7,16s,R18,barcode22,FALSE,sample
R07__barcode12,15397,388.1549085350518,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.580747,18.187053,Mastomy_coucha,male,adult,45.5,Indoors,22.03.2023,20,16s,R07,barcode12,FALSE,sample
R24__barcode28,15397,1048.548603,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17,16s,R24,barcode28,FALSE,sample
R06__barcode09,15397,7071.067281635871,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,84.16,Indoors,22.03.2023,30,16s,R06,barcode09,FALSE,sample
R22__barcode26,15397,3789.022521474677,NA,Faecalibaculum,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R47__barcode51,15416,17.923634790833553,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27,16s,R47,barcode51,FALSE,sample
R45__barcode49,15416,59.81715986,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.586753,18.184711,Micaelamys_namaquesnsis,male,adult,55,Bush,25.03.2023,16,16s,R45,barcode49,FALSE,sample
R04__barcode06,15416,26.15923374026029,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Mastomy_coucha,male,juvenile,7,Indoors,22.03.2023,18.3,16s,R04,barcode06,FALSE,sample
R41__barcode45,15416,30.73148893153977,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,female,adult,56,Chickens,24.03.2023,27,16s,R41,barcode45,FALSE,sample
R42__barcode46,15416,11.061858125039338,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Thallomys_paedulcus,male,adult,71,Chickens,24.03.2023,28,16s,R42,barcode46,FALSE,sample
R12__barcode16,15416,84.16320778763092,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7,16s,R12,barcode16,FALSE,sample
R19__barcode24,15416,91.59567540965176,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615737,18.192335,Micaelamys_namaquesnsis,male,adult,56,House_outdoors,23.03.2023,16,16s,R19,barcode24,FALSE,sample
R26__barcode30,15416,30.899480175740848,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,44,Farm,23.03.2023,24,16s,R26,barcode30,FALSE,sample
R32__barcode36,15416,179.2730987172941,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,16.3,16s,R32,barcode36,FALSE,sample
R56__barcode60,15416,153.25200770859416,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.575708,18.19194,Vole,NA,adult,49,Bush,26.03.2023,5.72,16s,R56,barcode60,FALSE,sample
R10__barcode14,15416,21.02148518451997,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,18.4,16s,R10,barcode14,FALSE,sample
R21__barcode25,15416,13.367073413802435,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,38,Farm,23.03.2023,19,16s,R21,barcode25,FALSE,sample
R31__barcode35,15416,41.273824223291705,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,20,16s,R31,barcode35,FALSE,sample
R37__barcode41,15416,67.235821670000007,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,62,Bush,24.03.2023,18,16s,R37,barcode41,FALSE,sample
R15__barcode19,15416,29.063196814513635,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R52__barcode56,15416,13.834056707631513,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,28,Bush,26.03.2023,30,16s,R52,barcode56,FALSE,sample
R23__barcode27,15416,39.68094237684642,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,30,Farm,23.03.2023,17,16s,R23,barcode27,FALSE,sample
R54__barcode58,15416,50.84961514849787,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.577597,18.191299,Vole,male,adult,79,Bush,26.03.2023,24,16s,R54,barcode58,FALSE,sample
R39__barcode43,15416,13.27367648878404,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,59,Chickens,24.03.2023,5,16s,R39,barcode43,FALSE,sample
R11__barcode15,15416,17.714423318176127,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Thallomys_paedulcus,male,adult,89,House_outdoors,23.03.2023,15,16s,R11,barcode15,FALSE,sample
R25__barcode29,15416,37.59317271340474,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21,16s,R25,barcode29,FALSE,sample
R20__barcode23,15416,48.977383626449054,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26,16s,R20,barcode23,FALSE,sample
R14__barcode18,15416,21.177934421664062,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11,16s,R14,barcode18,FALSE,sample
R05__barcode07,15416,17.925431570789737,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,6.38,16s,R05,barcode07,FALSE,sample
R50__barcode54,15416,14.23322466066467,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R16__barcode20,15416,139.8081175120381,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18,16s,R16,barcode20,FALSE,sample
R09__barcode13,15416,62.53391966208162,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72,16s,R09,barcode13,FALSE,sample
R53__barcode57,15416,28.037375230303248,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.579016,18.190399,Micaelamys_namaquesnsis,male,adult,39,Bush,26.03.2023,27,16s,R53,barcode57,FALSE,sample
R01__barcode01,15416,33.40870765589708,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92,16s,R01,barcode01,FALSE,sample
R51__barcode55,15416,266.98494889432084,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18,16s,R51,barcode55,FALSE,sample
R18__barcode22,15416,12.85815581776188,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615737,18.192335,Mastomy_coucha,male,adult,34,House_outdoors,23.03.2023,11.7,16s,R18,barcode22,FALSE,sample
R22__barcode26,15416,130.9319122371721,NA,Intestinimonas,Oscillospiraceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R02__barcode03,15445,26.57393237344202,stercorirosoris;,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,43.5,Outdoor_kitchen,22.03.2023,9.444,16s,R02,barcode03,FALSE,sample
R01__barcode02,15445,37.50417655140864,stercorirosoris;,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,11.6,16s,R01,barcode02,FALSE,sample
R42__barcode46,15480,20.58735648051673,xinjiangensis;,Enterococcus,Enterococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683512,18.161339,Thallomys_paedulcus,male,adult,71,Chickens,24.03.2023,28,16s,R42,barcode46,FALSE,sample
R30__barcode34,15480,44.86237666148994,xinjiangensis;,Enterococcus,Enterococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,32,16s,R30,barcode34,FALSE,sample
R33__barcode37,15480,19.98463723084498,xinjiangensis;,Enterococcus,Enterococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,27.4,16s,R33,barcode37,FALSE,sample
R24__barcode28,15480,33.615889578594896,xinjiangensis;,Enterococcus,Enterococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17,16s,R24,barcode28,FALSE,sample
R04__barcode06,15486,88.64219698576203,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Mastomy_coucha,male,juvenile,7,Indoors,22.03.2023,18.3,16s,R04,barcode06,FALSE,sample
R12__barcode16,15486,14.999513964436348,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7,16s,R12,barcode16,FALSE,sample
R40__barcode44,15486,10.01156561216766,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,56,Chickens,24.03.2023,18,16s,R40,barcode44,FALSE,sample
R27__barcode31,15486,23.00098582679413,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,23.8,16s,R27,barcode31,FALSE,sample
R15__barcode19,15486,11.010659839063218,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R14__barcode18,15486,28.00012025099143,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11,16s,R14,barcode18,FALSE,sample
R50__barcode54,15486,14.017038402524452,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R01__barcode01,15486,38.00056396102559,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92,16s,R01,barcode01,FALSE,sample
R01__barcode02,15486,36.172140449581775,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,11.6,16s,R01,barcode02,FALSE,sample
R51__barcode55,15486,20.91605030605909,NA,ASF356,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18,16s,R51,barcode55,FALSE,sample
R47__barcode51,15759,110.69094970733056,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27,16s,R47,barcode51,FALSE,sample
R46__barcode50,15759,176.27184821199504,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.583613,18.186369,Mastomy_coucha,female,adult,45,Bush,25.03.2023,25,16s,R46,barcode50,FALSE,sample
R42__barcode46,15759,12.82462093312354,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.683512,18.161339,Thallomys_paedulcus,male,adult,71,Chickens,24.03.2023,28,16s,R42,barcode46,FALSE,sample
R48__barcode52,15759,38.04754702306635,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.582935,18.186706,Micaelamys_namaquesnsis,male,adult,62,Bush,25.03.2023,16,16s,R48,barcode52,FALSE,sample
R03__barcode04,15759,11.029366717889424,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,22.8,16s,R03,barcode04,FALSE,sample
R21__barcode25,15759,153.84168537322614,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,38,Farm,23.03.2023,19,16s,R21,barcode25,FALSE,sample
R15__barcode19,15759,29.979594923861537,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R23__barcode27,15759,12.011699973698343,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,30,Farm,23.03.2023,17,16s,R23,barcode27,FALSE,sample
R25__barcode29,15759,10.17024778987004,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21,16s,R25,barcode29,FALSE,sample
R14__barcode18,15759,101.44742924117013,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11,16s,R14,barcode18,FALSE,sample
R16__barcode20,15759,90.91063611825678,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18,16s,R16,barcode20,FALSE,sample
R53__barcode57,15759,10.00000087652391,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.579016,18.190399,Micaelamys_namaquesnsis,male,adult,39,Bush,26.03.2023,27,16s,R53,barcode57,FALSE,sample
R01__barcode01,15759,15.877898919782211,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92,16s,R01,barcode01,FALSE,sample
R24__barcode28,15759,126.78953844860676,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17,16s,R24,barcode28,FALSE,sample
R22__barcode26,15759,86.93146159460504,NA,Paraprevotella,Prevotellaceae,Bacteroidales,Bacteroidia,Bacteroidota,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R05__barcode08,1584,39.413416069310735,NA,Cutibacterium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteriota,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,2.1,16s,R05,barcode08,FALSE,sample
R29__barcode33,1584,46.405053218568426,NA,Cutibacterium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteriota,Bacteria,-22.683382,18.16094,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,33,16s,R29,barcode33,FALSE,sample
R15__barcode19,1584,187.98261917816103,NA,Cutibacterium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteriota,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R14__barcode18,1584,45.96272266870117,NA,Cutibacterium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteriota,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11,16s,R14,barcode18,FALSE,sample
R51__barcode55,1584,22.16667287,NA,Cutibacterium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteriota,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18,16s,R51,barcode55,FALSE,sample
R45__barcode49,15859,12.000000000000004,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.586753,18.184711,Micaelamys_namaquesnsis,male,adult,55,Bush,25.03.2023,16,16s,R45,barcode49,FALSE,sample
R12__barcode16,15859,18.00000051503184,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7,16s,R12,barcode16,FALSE,sample
R32__barcode36,15859,26.99997219850689,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,16.3,16s,R32,barcode36,FALSE,sample
R56__barcode60,15859,32.00000538881026,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.575708,18.19194,Vole,NA,adult,49,Bush,26.03.2023,5.72,16s,R56,barcode60,FALSE,sample
R54__barcode58,15859,17.99999999869374,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.577597,18.191299,Vole,male,adult,79,Bush,26.03.2023,24,16s,R54,barcode58,FALSE,sample
R39__barcode43,15859,15.005732404802664,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,59,Chickens,24.03.2023,5,16s,R39,barcode43,FALSE,sample
R11__barcode15,15859,28.98748170649093,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Thallomys_paedulcus,male,adult,89,House_outdoors,23.03.2023,15,16s,R11,barcode15,FALSE,sample
R25__barcode29,15859,11.272719933794418,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21,16s,R25,barcode29,FALSE,sample
R09__barcode13,15859,37.00019503099886,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72,16s,R09,barcode13,FALSE,sample
R01__barcode01,15859,27,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92,16s,R01,barcode01,FALSE,sample
R51__barcode55,15859,19.996702695497927,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18,16s,R51,barcode55,FALSE,sample
R22__barcode26,15859,14.98932986145748,NA,Harryflintia,Ruminococcaceae,Oscillospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
